Horas_de_estudio,Asistencia,Horas_de_sueño,Participacion_proyectos,Notas_examenes,Tutorias,Rendimiento_academico
2.6650562397141444,high,6.297476967160826,low,5.9333427053653045,0,medium
5.909014927018459,medium,8.232308225962315,low,10.0,0,medium
3.079355971255575,high,5.3862121572432,low,4.965896135512591,0,medium
7.632191272976547,high,6.382815235350277,high,3.3207589679680396,0,medium
1.877105888174417,medium,7.916659143169036,low,8.102245369223501,0,high
7.544684552435058,low,5.30067577996859,high,6.448557383570288,0,medium
5.316526200803928,medium,4.64048718602575,high,6.031005131119117,1,medium
4.854930332194411,medium,7.09461651314386,low,10.0,0,medium
4.182621369786576,high,4.455312768330294,high,8.095339858874043,0,medium
5.598704171528106,high,5.0517946689222075,low,6.9122288537417855,0,medium
4.943547946362727,medium,8.134891177759648,low,5.938102540408453,1,medium
6.654952823024782,high,6.692822113591396,high,7.66868177324753,1,low
5.17134147299306,high,8.928230424563479,low,4.400721056208475,0,high
5.225452642192816,high,5.1927784885938175,high,6.225847841542298,0,high
4.454581681679216,medium,6.859071451551573,low,6.944351545303307,1,high
4.914581564418399,high,7.599376829811639,high,7.320237747545403,0,medium
5.461702653338088,medium,5.244227604806637,high,6.786352994808836,1,high
2.4347474110150618,high,8.547642856749437,low,5.960183134406655,1,high
2.9777218668414305,high,7.766018324749059,low,8.380993218492307,0,medium
6.114896141034072,high,4.586069369968849,low,4.522519653701316,1,medium
5.256298157191913,high,6.943387305687099,high,6.583114191977359,0,medium
4.724024995470981,medium,7.578935104387949,high,6.223104156518517,1,medium
5.02765089959809,high,6.114914989707914,low,8.517764650063999,0,low
5.521372558042507,high,4.780202641736779,low,6.311675358505953,0,low
4.190360479535958,high,7.417688184171116,high,7.656495335165966,1,high
3.832542911896531,high,10.0,low,7.499570194239118,0,medium
5.293767882646522,high,6.419523851263464,high,4.2473224868393205,1,medium
3.5324408335774518,high,9.353861771927063,high,6.901528922635561,1,high
5.612379133571707,low,5.871566767357797,low,4.385896267337872,0,high
2.4461245936432396,medium,7.323318452514927,high,7.526927827681348,0,medium
6.543733455988465,high,8.157283796314179,high,5.904517699034246,0,medium
5.708896223619565,high,6.987379501042953,high,8.780004365274095,0,medium
5.384044601470814,high,6.553396526678153,low,6.728847850183057,0,medium
6.474036475918271,high,8.08919128202556,high,5.844915546693647,0,low
7.498211666693865,medium,9.83718267290383,low,8.799788299292375,1,medium
6.521555097527195,medium,7.450880386958697,low,5.692164752937471,1,low
2.238688653002532,high,6.225909735204479,high,8.34204259202146,0,high
3.080634549896448,medium,6.715372664110475,low,7.701293011027199,1,medium
4.062772133456482,high,10.0,low,6.451852566100593,1,medium
5.039136575316251,high,7.202360674507192,high,4.996033291729537,0,high
5.776488530703684,high,6.108379452133041,high,8.862493812726015,0,medium
3.9113842802698016,high,5.28239812527619,high,7.7506960860390395,0,high
5.280150146715617,low,4.261148358831091,low,5.842077968859746,0,low
3.866925601470016,high,7.545376410769285,low,7.366908526891885,0,medium
4.082723295512078,high,7.981962989236756,high,8.50924284809873,0,medium
2.8900083547276667,low,6.4049557300521895,low,7.168028191295331,1,medium
3.6151501308336433,medium,6.977544372953568,low,7.357598248979645,0,medium
2.9724730915754995,medium,5.244307436067064,high,8.548005615706042,1,medium
3.536190120534001,low,7.199392697241252,low,9.305894161454765,0,low
6.580462694911759,high,7.7222429808506865,high,6.820601237557299,0,low
3.5759016667520855,medium,6.197253599248543,low,4.993835702007386,0,medium
8.948573097256087,medium,9.535679004378759,high,5.046135529635931,1,medium
5.739976851321334,medium,5.744340509879633,low,5.9635107807401635,0,medium
5.2772541855423105,medium,7.425214906028473,high,5.597662710371524,0,high
3.7124633297281795,high,8.272475829556909,low,4.476296655848973,1,low
6.050464819113487,medium,6.884065749775926,high,9.771737504697324,0,low
4.136543260643339,high,6.717284771658263,low,7.7921488934145,1,medium
5.183014721968042,high,4.856700774325507,high,6.2143036047475135,0,high
8.840126807403191,high,9.036012243574426,high,6.951224736412032,1,high
4.855910150413025,low,6.745160197498606,high,4.320401368744838,0,high
6.723909989428513,high,7.806048137402238,high,8.735982846863113,0,high
3.945235362311169,high,8.009080731790212,low,4.075584412684427,0,low
4.947517264254557,high,6.05755226197337,low,7.765041672466395,0,low
7.656200953453265,low,6.703707093563177,low,4.24236676787755,1,high
4.059549413318349,high,9.001723526115256,low,6.37898785732111,0,medium
7.718672836995394,medium,5.3242035013893325,high,8.864033308406338,1,high
6.061627903183213,medium,10.0,high,4.549071862537346,0,high
4.156299836158599,high,5.882690822085589,low,6.776936649672041,0,high
5.948611608583281,high,5.230723815039232,low,7.94165601359078,0,medium
6.458831674440095,medium,7.198463531032802,low,7.696254250516578,0,high
5.932714943325795,low,10.0,high,7.1052789996675445,0,medium
2.6446629201643153,medium,4.133551096611693,high,7.743645268507297,1,medium
3.909294236262697,high,6.788476422265462,high,6.083764066593567,0,high
4.628722046672743,medium,7.714397525884833,high,9.899193782999497,0,medium
4.88834985634993,high,7.050474937803297,low,4.584073220662247,1,low
5.9310081463260165,high,7.5728825050045145,high,8.743106116493163,0,high
5.2665515013998805,medium,5.922950376741589,low,7.284241805175275,0,medium
2.996983461934848,high,6.100417231102929,low,7.925663847046524,1,medium
5.570296776508945,medium,6.7773660292612,low,8.19181902637561,0,medium
5.915878617925735,high,5.305167868145873,low,7.833442905194865,1,high
5.83968567189656,medium,6.932970397839716,high,5.783467359161543,0,medium
6.621171088331932,high,6.416882059492748,low,6.570595465766828,0,medium
6.250883231823356,high,6.294932222267697,high,4.822615499411753,1,high
5.688770118842655,medium,7.480759618897957,low,6.552256410982866,1,medium
4.894751432812029,high,4.269010760201044,high,7.4837784922126644,0,medium
2.5085585997260127,high,6.656364844925269,low,7.910692413035055,0,medium
5.644427328698879,low,10.0,high,7.587151517491392,0,high
5.311531530744666,high,5.370835470511563,high,4.367365387854798,1,medium
5.4073682557930605,low,8.92825074472662,low,6.156739101368908,1,high
3.0848771362695357,high,7.081984181369048,low,6.006625765948709,0,medium
3.3784151893876064,high,6.095563286677873,low,5.034748100134962,1,medium
6.579729279999356,medium,5.0190375107052905,low,5.74609989834436,0,medium
4.940667269215018,medium,7.209522947927848,low,7.001918770554265,0,medium
6.022251046058937,high,9.180095658722013,high,9.120682781167641,0,low
5.042477564195692,high,6.416183282204854,low,5.570403506186507,0,low
5.044634209243617,medium,6.87855786289484,low,5.306703347491453,1,high
6.407425708963997,high,8.515556275285498,low,6.100791334533169,0,medium
4.225932907673939,high,7.5113061870194215,low,7.506199580629167,1,medium
5.144181165411475,high,4.641586330413132,low,8.835561835537815,1,low
4.306587066942436,high,7.148330823782776,low,6.8702366384650455,0,low
4.348255658851526,high,9.268352365998398,low,4.831181881071983,1,medium
4.536241814797041,high,6.944588220298752,low,5.1503757575799245,0,medium
5.333200657450569,high,4.0,low,7.282422082989917,1,high
4.281877067504784,high,7.58232248738661,low,8.492881592014085,1,high
6.883634188360281,high,6.702315340683946,high,9.723612887261924,0,medium
3.658089046670744,medium,4.256358379118175,high,5.226398747645897,1,high
4.719692533757962,high,4.481187864919324,high,7.209661571926478,0,high
4.340403412588738,medium,8.462660714933213,low,5.455232444132201,0,low
7.1704668265306,medium,5.901425881607381,high,5.65205998662306,1,low
5.294832164767362,high,5.638755428896012,low,5.525032401587739,0,high
6.547766809202953,medium,6.9465421586024965,low,6.498608252838198,1,low
2.771659440444542,high,6.033695502520092,low,5.676581371041294,1,low
5.4005753988038885,medium,7.150072941666617,high,10.0,0,medium
6.334446193435156,low,6.695919955844994,high,6.3104863250714915,0,medium
5.123425983913136,high,5.200006629859535,low,8.481667166289238,0,low
6.598220562598026,medium,6.233203302157923,low,6.010708488047802,0,high
4.224067324849441,high,7.664129981963657,low,10.0,0,low
7.114021160278369,high,7.0628770603579385,low,7.508597472128244,1,high
8.448347185428876,medium,6.877086276412253,low,8.255397594292033,0,medium
4.455742159340511,high,9.906076361769077,high,6.113383735591093,0,medium
4.331746217898842,high,8.096556288078304,low,8.464660907653563,0,medium
7.1800767156765515,high,8.278661897232015,low,7.502333538726877,0,low
7.369358218596068,medium,6.7510473883076125,high,6.431533681187194,1,high
4.2157099592700975,high,7.330217785526912,low,5.380162845355553,0,medium
4.369719774356215,low,6.353350015711461,low,6.643684733545637,0,low
4.577323086709239,high,8.166324648286192,high,6.515284782066298,1,low
2.9833242334485846,high,6.834400143851434,low,8.303542414879638,0,low
3.6220220802737026,medium,7.333566623395835,low,6.651626701603506,0,medium
3.493788849871898,high,7.240916953232752,low,4.117684445073272,1,medium
3.8483036523438074,medium,6.9727496778918185,high,7.969270072754772,0,medium
4.947972668919828,high,10.0,high,8.939749872907438,0,medium
5.351322098804781,high,6.000071083757916,high,4.500898772457338,1,high
7.325750739221116,high,5.986432704761961,high,9.707095920094082,0,high
3.5024689388918135,low,8.041145120217635,high,9.094977704730027,0,high
6.476483597714876,high,6.107246501387231,low,6.053679002300544,1,medium
4.6790167336617365,medium,6.5628904579766605,low,5.32426058977353,1,medium
4.925804435521351,high,5.370383569966573,low,8.579466185387826,0,high
6.012229238249906,high,7.73733687910388,low,4.945526230692899,0,high
3.315916967656552,high,7.7563858667262275,high,5.99748913267389,0,medium
5.573614619276076,low,6.527211910114834,low,5.027305387740571,1,low
5.249678312319584,medium,8.072225032720109,low,7.008861714221359,0,medium
5.738676896012223,medium,4.212812479399613,low,9.19777771505819,0,medium
5.433752965861727,high,5.939719897728485,high,7.562375251526991,0,high
8.682950209866341,high,6.745031220683604,low,8.527111748084238,0,medium
4.043390023623026,high,5.241576254645571,high,6.472296286697974,1,medium
4.203504567497274,low,4.376930443871917,low,7.145954244042768,0,high
4.065289210362853,high,6.5381560524423294,low,5.160343353025705,0,low
4.166784321259618,high,8.041030130591112,high,6.854671107192527,0,low
4.0439193090402235,high,8.923162587139768,high,5.881044835515186,0,low
6.783524796661328,high,6.179068175191941,low,6.759594552435592,0,medium
7.130756371984782,high,8.09982375643239,low,6.656481891073046,0,low
4.143880559375786,medium,7.954813057113501,low,6.528340182978978,0,medium
3.751466640343657,high,8.827912261501744,high,10.0,1,medium
5.707123334579606,medium,6.474713454468998,high,9.65131697906789,0,low
4.171665433578543,medium,4.302249257222989,high,9.124213572312614,1,high
5.949397726633266,high,7.105278778634117,low,9.692588451245886,1,high
5.304384531276949,high,5.479309388545415,high,9.1289539739168,0,high
2.726383827504152,high,5.914742336406989,high,6.966433998834741,0,medium
7.321257801995093,low,6.548171283920226,low,6.812635592441218,0,medium
7.693816509643282,high,6.4916085529762855,low,7.35310037578087,0,medium
4.080816964273421,high,7.212338900343692,low,6.6839726219268805,1,medium
4.418447660096024,high,8.054734474629427,low,5.4399319278513225,0,low
5.428798086087357,high,6.44839662508605,low,7.444907883320521,0,low
5.501685184980538,high,7.593546259912007,high,4.650818374670004,0,high
5.987816409009246,high,7.022224014895758,low,7.2064624606845396,0,medium
8.015306808149525,medium,8.403241593817668,low,5.507840672385783,1,low
4.734579158758926,medium,6.717112223340525,low,6.878441694443949,0,medium
3.802554133192319,high,6.881609986338167,low,7.286805163808703,0,medium
2.931021157978209,high,6.43839932800164,low,6.470719792895771,0,low
3.9036049400871216,medium,6.7566271900622565,low,4.539233705694018,0,medium
4.950309540689305,high,5.824767807481189,low,5.2179717498257245,0,medium
7.691836795276681,medium,5.67610407078473,low,7.6873654325200755,0,medium
4.223583051445743,high,8.163648077924087,low,6.1638367092296695,0,low
5.335681927458348,medium,5.375197475223098,high,7.841274629176595,0,high
4.975365655890872,high,6.521322865453145,low,7.014551937447353,0,medium
6.782589910172126,high,8.523014179406495,low,6.703252163334284,0,low
8.790398638810434,medium,6.470948807494589,high,7.521465382182292,0,medium
4.203696840619519,high,8.243110680528362,high,5.987654392157786,0,medium
4.265840836222667,high,6.113431418909737,low,7.600592377109627,1,medium
6.566241315603608,high,5.423254590474709,high,6.370739376279461,0,medium
6.022837234439467,medium,4.607761217648768,low,10.0,1,medium
7.77006098860405,high,8.969086103908992,high,5.2990965742958736,1,medium
5.875892277988946,medium,5.294693227548377,low,6.464127054903935,1,medium
4.461061863819411,high,8.12077988518764,low,6.5246395045711685,1,medium
5.885982246038464,high,5.5000794598099265,low,4.972201658408695,1,high
6.663055370874361,medium,8.976075876909732,high,8.08871888364779,0,medium
6.230723271796046,high,10.0,high,6.3569138783791255,1,medium
5.760911046660946,high,4.470204910464495,high,3.4303326674872987,0,medium
6.600012034383731,high,5.3728653487617795,low,8.042692857318,0,low
6.753943385668509,high,8.159697795704837,high,6.045746827970716,1,high
7.07323848655629,medium,7.769564385048723,low,6.84264786562035,0,medium
5.973064831384464,high,8.165382782140288,low,8.015233869783788,0,high
4.749322879524718,high,6.139366674393436,high,6.452940122466829,1,medium
5.220070529649984,high,9.981301241535052,high,6.440655040890119,0,medium
6.809763449762535,high,7.177074200034662,high,10.0,0,medium
3.774596493519146,high,5.17455613473472,low,3.7693813777976155,0,high
5.553009963309352,low,6.620277249935583,high,5.071051770055833,1,low
4.409991781508959,medium,5.194649655656751,high,5.3619085976118335,1,medium
5.043117234402226,high,9.386412037831157,high,9.683534111363514,1,medium
6.917677793910948,high,6.009503105799825,low,6.033080040936927,0,medium
5.286648602029855,low,7.738725227116934,low,7.360313312268506,0,medium
5.069654822234223,high,6.29399028252673,low,6.288882695616515,1,low
2.960215788530121,high,6.07691903535623,high,7.9048005134963315,1,medium
6.119380349040831,medium,4.134618728078424,high,6.9809296784327595,0,medium
5.968226271711613,high,7.897261904485851,high,7.379648794299357,0,low
8.24488208495819,high,8.948771878943775,low,8.930869556954772,0,medium
4.538332647570499,low,5.626048627952272,high,7.6604044702734475,1,medium
5.328725491495908,medium,4.682156327501993,low,5.897398933815607,1,medium
5.374075525566133,high,8.204974064106743,high,7.468100573632863,0,high
7.366179919645211,high,4.530637976340623,low,10.0,0,low
4.857056701419572,high,8.829299403922388,high,7.847455703505637,0,high
5.418532288655509,medium,5.643407315568069,low,7.227864482468503,1,medium
5.911844764574809,high,5.34506088576306,low,4.944170570858949,1,high
5.279913684734537,high,7.372693631696937,low,8.086627795997432,0,low
4.330349578174207,low,5.442791072482844,low,8.30834032027258,0,high
5.291134989347461,high,5.939333378060186,low,7.46908472018095,0,high
6.610447624789658,high,7.53097289900651,low,7.171141178640697,0,high
3.4602270508834096,high,4.0,high,10.0,1,medium
5.199454511220314,high,9.463628868892483,high,8.28314162368661,0,medium
3.94981877759124,high,7.065460198698607,low,8.860042392764445,1,high
6.792569943387264,low,5.060550981394708,low,7.100323231632732,0,high
2.715219642824338,medium,5.474131946069738,low,6.802608372942917,0,high
4.161617229092617,high,8.487469567391203,low,7.948148616553212,1,medium
5.565817812596781,high,7.901579402611155,low,6.801185706695604,0,high
7.348286043851511,high,9.080170985927817,high,6.924349022982853,1,medium
4.901374608390518,high,5.975885732793648,low,7.6948085228115435,1,high
4.167200709960202,high,7.444875755726204,low,6.230785231574003,0,low
7.821735604160885,low,7.6398518676755165,low,7.3306138225894255,0,medium
2.827979149375634,high,8.042901250378355,high,7.120126219789077,1,medium
1.701791065069877,high,8.690921685148105,low,8.45053845618105,0,low
5.6600216750799985,high,5.924104141233479,high,6.08302849277189,0,low
4.246918663471083,high,6.828744598359279,high,4.00010214208381,1,medium
3.46815077430393,high,6.0847753816297825,low,6.534047619785987,1,medium
6.06253467094903,high,6.9210821899654364,low,7.595929034087121,1,high
5.365701070656798,high,8.047649173094463,low,8.446161185740355,0,high
4.1538820538949075,medium,4.518946749608947,low,5.960735495842277,1,low
3.0795434019936585,high,8.664057354188929,high,7.813149789464335,1,medium
6.308685992420217,high,5.291226813604375,high,8.702731548427048,0,medium
5.975301766937991,high,6.5389445204541525,low,8.126875994658235,0,medium
4.851236204330926,medium,8.865912887449188,high,5.814047344831378,0,low
7.769955494071499,high,7.492014576975108,low,5.975160437743948,1,medium
3.394872850510771,high,7.5092949223954895,low,7.652505174511967,1,high
2.711712243612892,high,5.229060932057334,high,9.438010468187649,0,medium
3.9621378951781336,medium,5.433871096264239,low,7.021247739073632,0,high
4.931620975466753,high,8.411884595003379,high,6.752008421005639,1,medium
5.3650091739840375,high,6.116284681773415,low,4.9455738023306255,0,low
4.638145913215505,high,6.257632190050226,low,6.4535696802636995,0,low
5.528083094771445,high,8.445926876582067,low,5.927142769123318,0,high
3.122690863714334,high,5.425129681945709,high,7.040799061274364,0,high
7.165646906109889,high,7.403852699329387,high,4.730764010597248,0,medium
4.876773232411146,medium,7.064360989251537,high,6.507114318409436,0,medium
6.675943747382192,medium,6.9959714112051365,low,5.486598481358221,0,high
5.5140880195665565,high,6.222346552183744,low,8.410343958758272,0,medium
5.685129828730676,high,6.130217227805008,high,5.711241463185276,1,high
5.8546509203483055,high,5.3824537543077025,low,6.141476143525386,1,medium
5.671562840025972,high,7.72399753906196,low,7.4231897889319125,1,low
5.964084139801316,medium,5.9977762127248955,low,6.319426633744113,1,medium
6.993728795198647,low,8.453116931750877,high,10.0,0,high
5.294781754552205,high,6.663167437614021,low,8.395772735919133,0,low
6.063505636382768,high,5.412324265868444,high,7.025809867471327,0,medium
4.86539645856916,high,6.643279176777369,low,7.552152078170508,1,medium
7.160175823174209,medium,6.383714201295288,high,3.4668652185466207,0,high
3.9854115469110956,medium,8.513655117592078,low,8.847587760565744,0,high
7.701410649366224,medium,6.446499716122702,low,7.767845004650755,0,high
4.939763074033485,medium,6.585684428199511,low,6.8902632656088665,1,medium
2.8538373468229277,high,9.117320058238654,low,7.848774524131631,0,medium
5.192156622366184,medium,7.7624009821950235,high,8.03177386576421,0,medium
3.9784225137876787,medium,9.494059024005246,low,6.375441223995626,1,low
6.260965323483086,high,8.888567506095857,low,7.570243061742626,1,low
4.021064031046413,high,5.669256117455718,high,8.57308681223005,0,medium
4.33072485017783,medium,8.484926281600162,low,7.682346614803323,0,medium
2.1656889035817035,high,9.287954938111888,low,6.621091019143991,0,medium
4.321540521126385,medium,9.29921969848513,low,7.444976142486801,1,medium
1.3641810100565648,medium,8.48214397536503,low,9.073358595433952,0,high
2.624145764771415,medium,8.451284492363763,high,8.175963911523176,0,medium
6.1406219842164464,medium,6.546008434486676,low,5.255399268591937,0,medium
6.178700237976249,high,5.743926873475638,low,7.880025721318632,1,low
5.6381863426774474,medium,6.471674021653815,high,7.681236857787784,1,medium
3.5495357853061806,high,4.502816497850856,low,8.746170285567356,0,medium
4.92843296578703,high,9.014192973132559,high,7.049229269394702,0,medium
4.994596191364147,high,6.575060560873432,high,6.445989562901972,1,high
3.262452966211186,high,8.93699609359744,high,4.9477527783145865,1,medium
7.255097452650726,high,5.152750634167601,low,5.958108389513068,1,medium
6.316043435863508,low,8.623937381503316,low,8.81191835462844,1,high
4.668553739255504,high,6.257679012731021,high,7.29693473004877,1,medium
5.040328758491796,high,5.073445887536239,low,6.850318279859535,0,high
5.312574211921329,high,9.440677078239636,high,8.943435673888834,0,medium
1.937397697363564,high,8.660967504011161,low,8.634403701018979,0,high
4.629233926219104,medium,7.317688630278677,low,5.896381669557986,0,high
3.9770236280033022,high,7.050906827702445,low,8.801494500439501,0,high
3.497569985157627,medium,7.659265028228678,low,4.512128453981294,0,medium
4.578349560671068,medium,7.291942866876116,low,7.6893174128506345,0,medium
7.696529790274283,high,5.811586068742793,low,7.5119625960908,1,high
5.961264291900514,medium,6.381921595322617,low,8.724672868957683,0,medium
4.143231515325805,high,9.941076748058055,low,7.57151751436826,0,low
5.858874172034238,high,10.0,low,6.633159701795485,0,low
7.099033154879003,medium,9.344002757846024,low,6.751655888424878,0,medium
6.386950524369153,medium,7.717335910243935,low,10.0,1,medium
5.089445554880261,high,6.493376450947098,low,7.123960671972395,1,medium
4.029594833441639,high,5.802721159154551,low,7.895613537921331,0,high
6.047334970420385,high,5.901576384354696,high,3.9682573600517186,0,low
5.590228078132625,high,6.170098511969859,low,5.758964652767978,1,medium
6.342789830041598,low,10.0,low,7.778152066946687,0,high
5.9527577025229546,high,9.709423444573897,low,4.578216214717914,0,high
6.574329072979003,high,8.11941758490309,low,7.824098250500876,0,medium
4.1971471826591475,medium,5.559080235380761,high,5.9123119683733965,1,medium
6.976091098451489,high,8.339583890066555,high,5.449223035066787,1,medium
5.296399407038599,high,6.642074457234092,low,5.906745619557659,0,medium
8.112891308937899,low,4.0,high,9.291308287216541,1,high
3.9662182728656483,medium,7.430650956101889,high,7.500126882235418,0,medium
7.603945704747874,medium,5.737130438748917,high,5.634345433373612,1,low
5.296866175193972,high,5.787919856364944,low,8.163009778462161,0,high
4.022872994578328,medium,6.624388009647989,low,8.244607516137808,0,high
4.274171248918518,high,6.252515540586381,low,6.4280378487960395,0,low
4.519479037708519,high,6.948614771343988,high,8.438760437642987,1,high
5.636248919602875,low,6.876504174974192,low,8.510124453397353,0,high
5.784253232053249,high,4.186286360728553,high,8.276997951020098,0,low
4.139449994092131,medium,9.28041698332425,high,5.989371950141415,0,high
4.963468111608526,high,5.5249349155769805,low,5.231422160836267,0,high
8.213405537917795,high,5.57140242230429,high,4.460699013698557,0,high
7.591314755151068,medium,6.5071701223145535,high,6.016728041278678,0,low
5.654485504511048,high,6.837497728946059,high,6.448283562445548,0,medium
5.057005217252301,medium,9.188469725247758,high,6.570345870823493,0,medium
5.1800469900773916,high,7.404135178082352,low,6.92919471887269,0,medium
5.9202769590956255,low,7.849698226164302,high,9.599482823815148,0,high
3.4658111522023916,high,7.4118042813749225,low,6.490634240152639,0,low
4.613935193864982,high,7.347192373748159,low,6.926838825115489,0,medium
2.497123889183616,high,7.464594254630513,high,4.273612241575639,0,high
5.598834683907919,low,4.100898786146592,low,10.0,0,low
5.970793909554112,medium,6.625122272740707,low,5.026138898957333,0,low
4.275220306550939,medium,8.743391665856736,low,5.939717943265966,1,medium
7.360980144935049,high,10.0,low,8.043583070305248,0,low
3.161351505496488,high,5.1935366011907345,low,7.369288657327262,1,high
2.8034376796852696,high,7.634619940486529,high,9.464779405448606,0,medium
5.336677727839958,high,6.143430133188487,low,8.080020483591262,0,high
6.570647453918232,high,10.0,low,6.8780739231432095,0,medium
7.525891537186803,low,4.969325858812778,low,8.566125803266537,0,low
4.31167360569659,medium,7.93740923547382,low,8.74196191880256,0,medium
6.618021250146944,high,4.889183350743715,low,6.009761857926794,0,medium
4.9422372957489396,high,6.522149997908751,high,8.44454407924636,0,high
4.74105905008877,medium,6.948530003875287,low,6.666608255952385,1,medium
6.3254899062300085,high,8.604537522609412,low,6.844783138621746,0,high
5.978484317620129,high,5.384249760762208,high,7.2143999245433585,0,high
2.635411764523626,high,7.995074573271078,high,6.428828691488871,0,medium
7.214810524588843,high,7.02816658508192,low,6.348113278260982,0,medium
7.0701370312211775,medium,7.40919007942897,low,8.477081272373038,0,medium
4.061655947735706,high,8.437499072027713,high,4.7065916419748755,0,medium
5.593705300156113,high,5.0761649604920684,high,5.407559581811219,0,medium
5.7410452794241085,high,8.215892459722888,low,8.012100974665739,1,medium
5.391010648735861,medium,6.146642720365863,high,6.890650811261267,1,high
4.174542269231869,high,8.643810182465238,high,8.487268978034175,0,medium
3.9925649480929226,high,7.50183645180682,low,7.536898417185186,0,medium
4.961668893512832,low,6.685707427724417,low,4.999443011434522,1,medium
6.759093528889047,low,6.114961046363768,low,7.094251628916379,0,low
5.8154002318916485,low,8.234942491532996,low,7.801821701633825,0,medium
4.444078501870841,medium,8.891427528221392,low,7.35105948779998,0,low
6.157548065972517,high,6.200722688709723,low,6.297588739558826,0,low
0.7271860690548868,high,5.300490151327905,high,6.589089519819698,0,medium
6.723148550558156,high,8.041316564417839,high,6.1598722663588665,1,medium
2.3904293318328507,high,4.82720358694945,high,5.012204377598229,0,high
4.456338587895302,low,5.041731343625543,low,4.805890652728396,0,low
3.320495158060784,medium,5.405949586708151,low,7.585031434141553,0,high
3.0579777864186415,medium,6.376824275441876,low,5.692812451706645,0,high
6.741240181067779,high,4.995502166176832,low,7.863397641178088,0,low
4.298448198032163,low,4.091800135927633,low,6.107398768822705,1,medium
5.519755822596074,medium,5.296833708494315,low,5.030277119927577,1,high
4.929619131681224,high,7.963711669858928,high,6.388084547163178,0,low
5.715561240834682,medium,5.092683891809849,low,10.0,1,medium
5.115232836590383,high,6.4895954830687455,low,6.8565838312254535,0,medium
3.075511663717146,high,9.920047693548343,low,7.968800002498347,0,medium
6.49440022917071,medium,6.926238804959365,high,7.253205714886116,0,medium
4.259365125258031,medium,7.51379648459439,low,4.892202945750308,0,medium
2.665127152010373,high,5.58093997262267,low,9.173444869034755,1,medium
4.357827258551131,high,10.0,low,6.628267285264098,0,high
7.2511396859514665,low,6.188058266292357,low,5.034231152921958,0,medium
6.27533261317024,medium,6.657842973322725,high,6.231649737334998,0,medium
4.477021798388211,medium,8.975588016951047,high,6.690633857538702,1,low
4.476113443522356,high,6.727398632719572,low,8.124219285251838,1,medium
4.5175474231739265,high,7.071833174012823,low,5.97885522908458,0,high
8.11512197534126,high,6.577467518816306,low,10.0,0,medium
5.57290317834733,high,6.587751432914159,low,5.5942465262370895,1,medium
5.645062470786605,high,7.555753016242138,low,7.917992443346543,0,medium
6.545425181047763,high,7.829414783797159,high,4.039040887882582,0,high
5.35818373853977,high,6.035127353181149,low,6.814452000611051,0,medium
4.611436781268945,high,5.850879315779606,low,7.550851418983172,0,high
4.705475226372533,medium,6.086295866713655,low,5.3206251192660705,0,medium
4.892598110878904,high,4.898118978700348,high,9.248568221562504,1,high
4.944166645235238,high,4.614354612221054,high,7.6517149767762564,0,low
6.09144431545547,high,7.445750720837362,high,6.523539302730359,0,medium
5.077918828710949,high,8.407893704762667,low,7.635516252441963,0,low
6.098960115823369,high,8.306567939717826,low,6.110028757094826,0,low
4.878925129837127,low,4.0,low,8.877069853611363,1,medium
5.117952785474136,medium,6.632402369435109,high,8.522947902733264,0,medium
2.0026989732018388,high,5.346862066611162,high,7.560085100661231,0,low
6.374491512053722,high,7.215606156731285,low,7.917538071246885,0,high
5.519732713846989,high,6.373264721785928,low,4.784205684848173,1,high
6.497015164789478,medium,7.8878678593668825,low,9.200417660116697,1,medium
0.6556169327094663,high,6.971270364397988,high,6.850963268102048,0,high
8.132562057171091,high,4.155997157623166,high,8.537568474139151,1,medium
4.790615557767239,medium,5.549371190800689,low,8.124763335287046,0,high
6.662274225106275,medium,7.008677672239981,high,8.514572151315807,0,high
3.440141109311704,medium,7.135165643846629,low,5.428355574611569,0,medium
5.919160857593854,medium,4.891484788443997,high,5.619250986526133,1,medium
3.419876655239516,low,4.695310444680818,high,10.0,1,medium
4.064346558956292,high,7.084368006359768,low,4.720986889761464,0,high
7.871047030800179,high,4.8944990409242095,low,5.353584469736937,1,medium
4.71397639885498,medium,4.497055860248821,high,7.064865994897239,0,high
5.326149309769584,medium,6.332289231052988,low,7.067469590992915,0,medium
6.305101596033131,low,6.267330862992024,low,6.189972884301287,0,low
5.743522831958907,high,5.682399283991048,high,7.924118307878908,1,high
5.225628357715364,high,5.944394564912556,high,8.35312515640075,0,high
5.547441503699338,high,7.020753584833592,low,6.972748550636801,1,medium
8.605123377857414,high,5.919755644480271,high,6.5972652104674046,1,medium
4.913571804449622,high,7.106045532497259,low,6.966606715577281,0,high
5.301648570072452,medium,6.429297195823999,low,6.2539588120383725,0,high
6.575981594011418,high,7.251475233079984,high,4.452644586716725,0,medium
6.658288899436975,medium,8.317308348154967,high,7.451386655511318,1,low
6.78054545834057,medium,8.258871768085893,high,8.14875357062206,0,low
5.958095333043777,high,8.932315706599125,high,6.76910908251414,0,medium
3.2854926309042747,high,8.25722034534574,high,3.602382727141647,0,low
7.450147298451644,medium,7.357836297312707,low,6.142427432017372,0,high
3.280481910471968,medium,6.349852543539783,low,8.358583107801895,0,high
5.453953197858549,medium,6.418358615775664,low,4.842627231194786,1,high
3.8685862249709633,medium,5.683334040346285,low,8.04382603315558,0,medium
